season,player,team,matches,minutes,goals,goals_per_match,minutes_per_goal
2029,Osasuna_Player16,Osasuna,36,2088,13,0.3611111111111111,160.6153846153846
2029,Osasuna_Player17,Osasuna,33,2211,11,0.3333333333333333,201.0
2029,Osasuna_Player18,Osasuna,34,1088,8,0.23529411764705882,136.0
2029,Osasuna_Player19,Osasuna,22,1474,5,0.22727272727272727,294.8
2029,Osasuna_Player20,Osasuna,20,1880,2,0.1,940.0
2029,Osasuna_Player21,Osasuna,35,1225,8,0.22857142857142856,153.125
2029,Osasuna_Player22,Osasuna,35,1050,17,0.4857142857142857,61.76470588235294
2029,Osasuna_Player23,Osasuna,25,250,8,0.32,31.25
2029,Osasuna_Player24,Osasuna,14,1022,5,0.35714285714285715,204.4
2029,Osasuna_Player25,Osasuna,9,666,1,0.1111111111111111,666.0
2029,Las_Player1,Las Palmas,28,1232,10,0.35714285714285715,123.2
2029,Las_Player2,Las Palmas,1,84,0,0.0,84.0
2029,Las_Player3,Las Palmas,34,2074,7,0.20588235294117646,296.2857142857143
2029,Las_Player4,Las Palmas,30,600,9,0.3,66.66666666666667
2029,Las_Player5,Las Palmas,3,156,0,0.0,156.0
2029,Las_Player6,Las Palmas,26,390,8,0.3076923076923077,48.75
2029,Las_Player7,Las Palmas,21,1155,9,0.42857142857142855,128.33333333333334
2029,Las_Player8,Las Palmas,12,804,7,0.5833333333333334,114.85714285714286
2029,Las_Player9,Las Palmas,30,450,6,0.2,75.0
2029,Las_Player10,Las Palmas,0,0,0,0.0,0.0
2029,Las_Player11,Las Palmas,8,112,3,0.375,37.333333333333336
2029,Las_Player12,Las Palmas,9,459,3,0.3333333333333333,153.0
2029,Las_Player13,Las Palmas,19,1577,7,0.3684210526315789,225.28571428571428
2029,Las_Player14,Las Palmas,37,407,12,0.32432432432432434,33.916666666666664
2029,Las_Player15,Las Palmas,4,96,0,0.0,96.0
2029,Las_Player16,Las Palmas,16,528,2,0.125,264.0
2029,Las_Player17,Las Palmas,36,432,12,0.3333333333333333,36.0
2029,Las_Player18,Las Palmas,13,260,6,0.46153846153846156,43.333333333333336
2029,Las_Player19,Las Palmas,17,255,3,0.17647058823529413,85.0
2029,Las_Player20,Las Palmas,5,300,1,0.2,300.0
2029,Las_Player21,Las Palmas,19,361,5,0.2631578947368421,72.2
2029,Las_Player22,Las Palmas,7,336,4,0.5714285714285714,84.0
2029,Las_Player23,Las Palmas,20,1320,6,0.3,220.0
2029,Las_Player24,Las Palmas,3,279,2,0.6666666666666666,139.5
2029,Las_Player25,Las Palmas,17,816,6,0.35294117647058826,136.0
2029,Almería_Player1,Almería,5,85,1,0.2,85.0
2029,Almería_Player2,Almería,12,768,1,0.08333333333333333,768.0
2029,Almería_Player3,Almería,3,240,1,0.3333333333333333,240.0
2029,Almería_Player4,Almería,15,225,8,0.5333333333333333,28.125
2029,Almería_Player5,Almería,6,162,2,0.3333333333333333,81.0
2029,Almería_Player6,Almería,29,841,6,0.20689655172413793,140.16666666666666
2029,Almería_Player7,Almería,36,576,18,0.5,32.0
2029,Almería_Player8,Almería,7,455,3,0.42857142857142855,151.66666666666666
2029,Almería_Player9,Almería,10,690,7,0.7,98.57142857142857
2029,Almería_Player10,Almería,31,1457,8,0.25806451612903225,182.125
2029,Almería_Player11,Almería,9,846,3,0.3333333333333333,282.0
2029,Almería_Player12,Almería,8,512,0,0.0,512.0
2029,Almería_Player13,Almería,16,992,5,0.3125,198.4
2029,Almería_Player14,Almería,34,952,12,0.35294117647058826,79.33333333333333
2029,Almería_Player15,Almería,32,1024,6,0.1875,170.66666666666666
2029,Almería_Player16,Almería,27,2268,10,0.37037037037037035,226.8
2029,Almería_Player17,Almería,24,960,6,0.25,160.0
2029,Almería_Player18,Almería,37,1665,9,0.24324324324324326,185.0
2029,Almería_Player19,Almería,16,624,4,0.25,156.0
2029,Almería_Player20,Almería,17,221,9,0.5294117647058824,24.555555555555557
2029,Almería_Player21,Almería,36,900,11,0.3055555555555556,81.81818181818181
2029,Almería_Player22,Almería,20,1500,5,0.25,300.0
2029,Almería_Player23,Almería,2,182,2,1.0,91.0
2029,Almería_Player24,Almería,31,1333,12,0.3870967741935484,111.08333333333333
2029,Almería_Player25,Almería,6,252,3,0.5,84.0
2029,Granada_Player1,Granada,10,290,4,0.4,72.5
2029,Granada_Player2,Granada,27,1539,5,0.18518518518518517,307.8
2029,Granada_Player3,Granada,13,442,1,0.07692307692307693,442.0
2029,Granada_Player4,Granada,4,296,1,0.25,296.0
2029,Granada_Player5,Granada,29,2465,13,0.4482758620689655,189.6153846153846
2029,Granada_Player6,Granada,22,1584,10,0.45454545454545453,158.4
2029,Granada_Player7,Granada,16,224,6,0.375,37.333333333333336
2029,Granada_Player8,Granada,3,168,0,0.0,168.0
2029,Granada_Player9,Granada,24,2016,5,0.20833333333333334,403.2
2029,Granada_Player10,Granada,9,288,5,0.5555555555555556,57.6
2029,Granada_Player11,Granada,31,1457,14,0.45161290322580644,104.07142857142857
2029,Granada_Player12,Granada,18,1170,4,0.2222222222222222,292.5
2029,Granada_Player13,Granada,17,935,6,0.35294117647058826,155.83333333333334
2029,Granada_Player14,Granada,23,1909,4,0.17391304347826086,477.25
2029,Granada_Player15,Granada,17,850,5,0.29411764705882354,170.0
2029,Granada_Player16,Granada,27,324,7,0.25925925925925924,46.285714285714285
2029,Granada_Player17,Granada,16,1008,3,0.1875,336.0
2029,Granada_Player18,Granada,20,420,3,0.15,140.0
2029,Granada_Player19,Granada,7,259,0,0.0,259.0
2029,Granada_Player20,Granada,14,182,7,0.5,26.0
2029,Granada_Player21,Granada,8,88,1,0.125,88.0
2029,Granada_Player22,Granada,4,332,3,0.75,110.66666666666667
2029,Granada_Player23,Granada,7,630,2,0.2857142857142857,315.0
2029,Granada_Player24,Granada,23,1311,8,0.34782608695652173,163.875
2029,Granada_Player25,Granada,29,1247,7,0.2413793103448276,178.14285714285714
2029,Mallorca_Player1,Mallorca,14,1050,3,0.21428571428571427,350.0
2029,Mallorca_Player2,Mallorca,15,840,10,0.6666666666666666,84.0
2029,Mallorca_Player3,Mallorca,11,561,5,0.45454545454545453,112.2
2029,Mallorca_Player4,Mallorca,27,2322,7,0.25925925925925924,331.7142857142857
2029,Mallorca_Player5,Mallorca,20,1600,3,0.15,533.3333333333334
2029,Mallorca_Player6,Mallorca,31,2604,13,0.41935483870967744,200.30769230769232
2029,Mallorca_Player7,Mallorca,37,407,7,0.1891891891891892,58.142857142857146
2029,Mallorca_Player8,Mallorca,21,1722,5,0.23809523809523808,344.4
2029,Mallorca_Player9,Mallorca,33,1056,8,0.24242424242424243,132.0
2029,Mallorca_Player10,Mallorca,20,1180,11,0.55,107.27272727272727
2029,Mallorca_Player11,Mallorca,23,713,6,0.2608695652173913,118.83333333333333
2029,Mallorca_Player12,Mallorca,26,2132,9,0.34615384615384615,236.88888888888889
2029,Mallorca_Player13,Mallorca,25,400,5,0.2,80.0
2029,Mallorca_Player14,Mallorca,27,1431,8,0.2962962962962963,178.875
2029,Mallorca_Player15,Mallorca,11,440,5,0.45454545454545453,88.0
2029,Mallorca_Player16,Mallorca,6,78,3,0.5,26.0
2029,Mallorca_Player17,Mallorca,3,108,0,0.0,108.0
2029,Mallorca_Player18,Mallorca,16,1264,8,0.5,158.0
2029,Mallorca_Player19,Mallorca,12,672,0,0.0,672.0
2029,Mallorca_Player20,Mallorca,17,612,5,0.29411764705882354,122.4
2029,Mallorca_Player21,Mallorca,3,123,1,0.3333333333333333,123.0
2029,Mallorca_Player22,Mallorca,7,287,3,0.42857142857142855,95.66666666666667
2029,Mallorca_Player23,Mallorca,32,704,9,0.28125,78.22222222222223
2029,Mallorca_Player24,Mallorca,33,3069,9,0.2727272727272727,341.0
2029,Mallorca_Player25,Mallorca,9,774,3,0.3333333333333333,258.0
2029,Rayo_Player1,Rayo Vallecano,27,2322,9,0.3333333333333333,258.0
2029,Rayo_Player2,Rayo Vallecano,16,640,4,0.25,160.0
2029,Rayo_Player3,Rayo Vallecano,19,475,2,0.10526315789473684,237.5
2029,Rayo_Player4,Rayo Vallecano,23,2093,6,0.2608695652173913,348.8333333333333
2029,Rayo_Player5,Rayo Vallecano,28,420,9,0.32142857142857145,46.666666666666664
2029,Rayo_Player6,Rayo Vallecano,36,3348,11,0.3055555555555556,304.3636363636364
2029,Rayo_Player7,Rayo Vallecano,20,920,6,0.3,153.33333333333334
2029,Rayo_Player8,Rayo Vallecano,2,116,0,0.0,116.0
2029,Rayo_Player9,Rayo Vallecano,37,1443,11,0.2972972972972973,131.1818181818182
2029,Rayo_Player10,Rayo Vallecano,18,198,4,0.2222222222222222,49.5
2029,Rayo_Player11,Rayo Vallecano,13,1040,2,0.15384615384615385,520.0
2029,Rayo_Player12,Rayo Vallecano,17,663,4,0.23529411764705882,165.75
2029,Rayo_Player13,Rayo Vallecano,36,2880,11,0.3055555555555556,261.8181818181818
2029,Rayo_Player14,Rayo Vallecano,6,90,3,0.5,30.0
2029,Rayo_Player15,Rayo Vallecano,18,198,3,0.16666666666666666,66.0
2029,Rayo_Player16,Rayo Vallecano,27,1188,5,0.18518518518518517,237.6
2029,Rayo_Player17,Rayo Vallecano,35,2800,8,0.22857142857142856,350.0
2029,Rayo_Player18,Rayo Vallecano,15,225,1,0.06666666666666667,225.0
2029,Rayo_Player19,Rayo Vallecano,24,2064,9,0.375,229.33333333333334
2029,Rayo_Player20,Rayo Vallecano,16,1360,2,0.125,680.0
2029,Rayo_Player21,Rayo Vallecano,25,1000,8,0.32,125.0
2029,Rayo_Player22,Rayo Vallecano,10,720,1,0.1,720.0
2029,Rayo_Player23,Rayo Vallecano,31,1519,12,0.3870967741935484,126.58333333333333
2029,Rayo_Player24,Rayo Vallecano,9,675,4,0.4444444444444444,168.75
2029,Rayo_Player25,Rayo Vallecano,21,987,4,0.19047619047619047,246.75
2029,Cádiz_Player1,Cádiz,7,588,4,0.5714285714285714,147.0
2029,Cádiz_Player2,Cádiz,22,1540,7,0.3181818181818182,220.0
2029,Cádiz_Player3,Cádiz,1,48,0,0.0,48.0
2029,Cádiz_Player4,Cádiz,26,624,8,0.3076923076923077,78.0
2029,Cádiz_Player5,Cádiz,19,1292,6,0.3157894736842105,215.33333333333334
2029,Cádiz_Player6,Cádiz,30,2790,8,0.26666666666666666,348.75
2029,Cádiz_Player7,Cádiz,34,1054,13,0.38235294117647056,81.07692307692308
2029,Cádiz_Player8,Cádiz,32,2528,11,0.34375,229.8181818181818
2029,Cádiz_Player9,Cádiz,4,288,4,1.0,72.0
2029,Cádiz_Player10,Cádiz,10,190,2,0.2,95.0
2029,Cádiz_Player11,Cádiz,30,450,7,0.23333333333333334,64.28571428571429
2029,Cádiz_Player12,Cádiz,11,858,4,0.36363636363636365,214.5
2029,Cádiz_Player13,Cádiz,35,2345,12,0.34285714285714286,195.41666666666666
2029,Cádiz_Player14,Cádiz,16,352,5,0.3125,70.4
2029,Cádiz_Player15,Cádiz,32,960,9,0.28125,106.66666666666667
2029,Cádiz_Player16,Cádiz,13,351,6,0.46153846153846156,58.5
2029,Cádiz_Player17,Cádiz,5,255,0,0.0,255.0
2029,Cádiz_Player18,Cádiz,16,704,10,0.625,70.4
2029,Cádiz_Player19,Cádiz,18,522,7,0.3888888888888889,74.57142857142857
2029,Cádiz_Player20,Cádiz,2,170,0,0.0,170.0
2029,Cádiz_Player21,Cádiz,7,98,2,0.2857142857142857,49.0
2029,Cádiz_Player22,Cádiz,37,1036,11,0.2972972972972973,94.18181818181819
2029,Cádiz_Player23,Cádiz,31,1705,7,0.22580645161290322,243.57142857142858
2029,Cádiz_Player24,Cádiz,4,112,3,0.75,37.333333333333336
2029,Cádiz_Player25,Cádiz,27,783,14,0.5185185185185185,55.92857142857143
2029,Alavés_Player1,Alavés,19,931,8,0.42105263157894735,116.375
2029,Alavés_Player2,Alavés,8,744,2,0.25,372.0
2029,Alavés_Player3,Alavés,20,560,6,0.3,93.33333333333333
2029,Alavés_Player4,Alavés,27,324,12,0.4444444444444444,27.0
2029,Alavés_Player5,Alavés,37,2257,5,0.13513513513513514,451.4
2029,Alavés_Player6,Alavés,35,420,9,0.2571428571428571,46.666666666666664
2029,Alavés_Player7,Alavés,32,2912,12,0.375,242.66666666666666
2029,Alavés_Player8,Alavés,23,874,10,0.43478260869565216,87.4
2029,Alavés_Player9,Alavés,33,2640,17,0.5151515151515151,155.2941176470588
2029,Alavés_Player10,Alavés,31,961,13,0.41935483870967744,73.92307692307692
2029,Alavés_Player11,Alavés,1,49,0,0.0,49.0
2029,Alavés_Player12,Alavés,19,1710,6,0.3157894736842105,285.0
2029,Alavés_Player13,Alavés,2,36,3,1.5,12.0
2029,Alavés_Player14,Alavés,34,2822,13,0.38235294117647056,217.07692307692307
2029,Alavés_Player15,Alavés,9,243,0,0.0,243.0
2029,Alavés_Player16,Alavés,29,2552,8,0.27586206896551724,319.0
2029,Alavés_Player17,Alavés,21,462,5,0.23809523809523808,92.4
2029,Alavés_Player18,Alavés,3,75,3,1.0,25.0
2029,Alavés_Player19,Alavés,7,630,1,0.14285714285714285,630.0
2029,Alavés_Player20,Alavés,11,726,6,0.5454545454545454,121.0
2029,Alavés_Player21,Alavés,9,810,3,0.3333333333333333,270.0
2029,Alavés_Player22,Alavés,19,1083,9,0.47368421052631576,120.33333333333333
2029,Alavés_Player23,Alavés,15,1185,4,0.26666666666666666,296.25
2029,Alavés_Player24,Alavés,1,67,0,0.0,67.0
2029,Alavés_Player25,Alavés,17,476,3,0.17647058823529413,158.66666666666666
2029,Celta_Player1,Celta Vigo,33,363,11,0.3333333333333333,33.0
2029,Celta_Player2,Celta Vigo,37,481,11,0.2972972972972973,43.72727272727273
2029,Celta_Player3,Celta Vigo,22,1628,11,0.5,148.0
2029,Celta_Player4,Celta Vigo,20,780,10,0.5,78.0
2029,Celta_Player5,Celta Vigo,27,594,6,0.2222222222222222,99.0
2029,Celta_Player6,Celta Vigo,23,920,6,0.2608695652173913,153.33333333333334
2029,Celta_Player7,Celta Vigo,20,200,6,0.3,33.333333333333336
2029,Celta_Player8,Celta Vigo,35,2660,8,0.22857142857142856,332.5
2029,Celta_Player9,Celta Vigo,9,531,4,0.4444444444444444,132.75
2029,Celta_Player10,Celta Vigo,10,540,2,0.2,270.0
2029,Celta_Player11,Celta Vigo,25,600,10,0.4,60.0
2029,Celta_Player12,Celta Vigo,8,504,2,0.25,252.0
2029,Celta_Player13,Celta Vigo,4,312,1,0.25,312.0
2029,Celta_Player14,Celta Vigo,16,1088,4,0.25,272.0
2029,Celta_Player15,Celta Vigo,12,1104,3,0.25,368.0
2029,Celta_Player16,Celta Vigo,5,65,3,0.6,21.666666666666668
2029,Celta_Player17,Celta Vigo,8,560,1,0.125,560.0
2029,Celta_Player18,Celta Vigo,20,520,4,0.2,130.0
2029,Celta_Player19,Celta Vigo,31,310,12,0.3870967741935484,25.833333333333332
2029,Celta_Player20,Celta Vigo,18,612,5,0.2777777777777778,122.4
2029,Celta_Player21,Celta Vigo,1,15,0,0.0,15.0
2029,Celta_Player22,Celta Vigo,1,90,0,0.0,90.0
2029,Celta_Player23,Celta Vigo,13,1079,7,0.5384615384615384,154.14285714285714
2029,Celta_Player24,Celta Vigo,32,2208,14,0.4375,157.71428571428572
2029,Celta_Player25,Celta Vigo,12,420,4,0.3333333333333333,105.0
